Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-02 21:26:50,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-02 21:58:54,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-02 22:30:49,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-02 23:04:08,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-02 23:49:31,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-03 01:17:04,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-03 04:04:45,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-03 05:47:59,23,23,0,35.2,Smooth,"27.3°C, Clear"
2026-04-03 06:56:17,23,23,0,35.2,Smooth,"28.6°C, Clear"
2026-04-03 07:57:47,23,23,0,35.2,Smooth,"29.7°C, Clear"
2026-04-03 08:48:59,23,23,0,35.2,Smooth,"30.4°C, Clear"
2026-04-03 09:42:59,23,23,0,35.2,Smooth,"30.5°C, Clear"
2026-04-03 10:26:56,23,23,0,35.2,Smooth,"31.2°C, Clear"
2026-04-03 11:08:23,23,23,0,35.2,Smooth,"31.2°C, Clear"
2026-04-03 11:50:52,23,23,0,35.2,Smooth,"31.1°C, Clear"
2026-04-03 12:37:40,23,23,0,35.2,Smooth,"30.7°C, Clear"
2026-04-03 13:48:42,23,23,0,35.2,Smooth,"29.4°C, Rainy"
2026-04-03 14:35:36,23,23,0,35.2,Smooth,"29.0°C, Rainy"
2026-04-03 15:26:30,23,23,0,35.2,Smooth,"28.7°C, Clear"
2026-04-03 15:58:17,23,23,0,35.2,Smooth,"27.6°C, Clear"
2026-04-03 16:38:09,23,23,0,35.2,Smooth,"26.9°C, Clear"
2026-04-03 17:07:30,23,23,0,35.2,Smooth,"26.5°C, Clear"
2026-04-03 17:51:20,23,23,0,35.2,Smooth,"25.9°C, Clear"
2026-04-03 18:32:35,23,23,0,35.2,Smooth,"25.6°C, Clear"
2026-04-03 19:25:53,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-03 19:56:47,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-03 20:29:01,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-04-03 21:02:12,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-03 21:48:19,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-03 22:21:40,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-03 22:58:28,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-03 23:32:29,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-04 00:01:02,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-04-04 03:13:52,23,23,0,35.2,Smooth,"23.9°C, Clear"
2026-04-04 05:01:35,23,23,0,35.2,Smooth,"25.8°C, Clear"
2026-04-04 06:10:27,23,23,0,35.2,Smooth,"27.5°C, Clear"
