Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-04 14:56:23,11,11,0,50.2,Smooth,"28.6°C, Rainy"
2026-04-04 15:24:29,11,11,0,50.2,Smooth,"28.2°C, Rainy"
2026-04-04 15:51:55,11,11,0,50.2,Smooth,"27.7°C, Rainy"
2026-04-04 16:22:50,11,11,0,50.2,Smooth,"27.2°C, Clear"
2026-04-04 16:59:25,11,11,0,50.2,Smooth,"26.8°C, Clear"
2026-04-04 17:31:20,11,11,0,50.2,Smooth,"26.3°C, Clear"
2026-04-04 18:00:14,11,11,0,50.2,Smooth,"26.1°C, Clear"
2026-04-04 18:47:58,11,11,0,50.2,Smooth,"25.8°C, Clear"
2026-04-04 19:23:12,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-04 19:50:46,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-04 20:18:07,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-04 20:54:00,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-04 21:21:21,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-04 21:51:48,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-04 22:17:58,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-04 22:54:01,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-04 23:20:53,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-04 23:52:04,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-05 01:20:22,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-05 04:13:13,11,11,0,50.2,Smooth,"24.5°C, Clear"
2026-04-05 05:53:04,11,11,0,50.2,Smooth,"27.1°C, Clear"
2026-04-05 06:53:46,11,11,0,50.2,Smooth,"28.5°C, Clear"
2026-04-05 07:48:24,11,11,0,50.2,Smooth,"29.4°C, Clear"
2026-04-05 08:32:07,11,11,0,50.2,Smooth,"30.0°C, Clear"
2026-04-05 09:23:24,11,11,0,50.2,Smooth,"30.5°C, Clear"
2026-04-05 10:00:44,11,11,0,50.2,Smooth,"30.7°C, Clear"
2026-04-05 10:53:19,11,11,0,50.2,Smooth,"31.1°C, Clear"
2026-04-05 11:20:19,11,11,0,50.2,Smooth,"31.2°C, Clear"
2026-04-05 11:50:16,11,11,0,50.2,Smooth,"30.9°C, Clear"
2026-04-05 12:32:39,11,11,0,50.2,Smooth,"30.3°C, Clear"
2026-04-05 13:40:06,11,11,0,50.2,Smooth,Unknown
2026-04-05 14:19:30,11,11,0,50.2,Smooth,"29.1°C, Rainy"
2026-04-05 14:58:17,11,11,0,50.2,Smooth,"28.7°C, Rainy"
2026-04-05 15:30:36,11,11,0,50.2,Smooth,"28.0°C, Rainy"
